region_id,station_id,capacity,name,short_name,lon,lat,android_rental_uri,ios_rental_uri
"71","f6143531-4a16-4aac-9b55-573ef7ef162e",21,"34 St & 35 Ave","6605.08",-73.9262231,40.7569332,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","13b82a41-c25b-428f-a07b-5f5d8340c6f2",18,"Tiebout Ave & E 184 St","8510.02",-73.89637,40.858498,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dbecd0-0aca-11e7-82f6-3863bb44ef7c",50,"E 9 St & Ave C","5616.01",-73.97768752,40.72521311,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1835246381185208614",23,"34 Ave & Junction Blvd","6585.11",-73.87285,40.75502,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1890927910885612334",30,"Woodhaven Blvd & Hoffman Dr","5845.02",-73.871,40.73303,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","606c7384-75e9-4988-858a-07b88b3a9413",40,"Calyer St & Jewel St","5743.02",-73.94839,40.72984,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","3d835eaa-a102-42c5-b6c0-2c693b1d0677",59,"Schermerhorn St & Court St","4565.07",-73.99201065301895,40.6910363748993,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db28b5-0aca-11e7-82f6-3863bb44ef7c",74,"W 17 St & 8 Ave","6148.02",-74.00149746,40.74177603,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","bda1fab4-5065-42df-a8ff-514e6064ab6e",23,"Maple St & New York Ave","3617.02",-73.94795,40.66104,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db281e-0aca-11e7-82f6-3863bb44ef7c",62,"Atlantic Ave & Fort Greene Pl","4354.07",-73.97632328,40.68382604,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1abd4668-ed6b-4930-8177-17239ae75a9e",19,"Fairview Ave & Linden St","5066.03",-73.90632,40.70694,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b79bb851-130f-473d-83fc-f602aa0a4ca9",22,"Adam Clayton Powell Blvd & W 130 St","7774.02",-73.946168,40.812346,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1828969634783171152",21,"108 St & 39 Ave","6490.02",-73.85915,40.75165,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","d5cb6e67-addb-46d4-93e7-832371736d45",35,"E 149 St & Morris Ave","7863.03",-73.922962,40.81734,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dc8025-0aca-11e7-82f6-3863bb44ef7c",83,"Park Ave & E 42 St","6432.09",-73.977706,40.751873,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","f3525aa7-9d69-4ea2-9278-4df92db1afa1",22,"Prospect Ave & Vanderbilt St","3426.02",-73.976291,40.653368,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1945126022626996350",27,"DeKalb Ave & Bedford Ave","4562.02",-73.955195,40.690894,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","dfb8b9c8-3006-4b76-963a-95f7471dc0a8",22,"Dahill Rd & 12 Ave","3208.07",-73.980963,40.646037,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de0a0a-0aca-11e7-82f6-3863bb44ef7c",27,"Degraw St & Smith St","4298.05",-73.99318208,40.6829151,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dd4f9b-0aca-11e7-82f6-3863bb44ef7c",39,"Amsterdam Ave & W 82 St","7360.10",-73.97667321,40.78524672,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1849010295160437584",20,"Waldron St & 108 St","6020.02",-73.8526,40.73916,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","33af8810-cda5-4b61-9c38-0235f9d59aaa",30,"36 St & 4 Ave","3420.01",-74.00422,40.654144,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1856767555236917834",25,"57 Ave & 98 Pl","6028.01",-73.86103,40.73802,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","23539f3b-fb83-4f34-b8b8-9f1f37b5e646",35,"Morningside Ave & W 123 St","7741.01",-73.9551508,40.81,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de4b0b-0aca-11e7-82f6-3863bb44ef7c",33,"Court St & Nelson St","4077.07",-73.99869893,40.6763947,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","4cfd4097-0aee-4f11-9aea-55f99397bf33",19,"Irving Ave & Halsey St","4695.04",-73.90663,40.69467,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b9b58379-b29a-4fa8-ba72-c647728e1686",21,"57 Rd & 58 St","5510.05",-73.91215,40.72235,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
